,ID,trial,chooseDes,whichWorld,chooseTV,desWorld,whatIsDes,seqLength,desCount,desProp,RT.lev,RT.raw,RT.log,aniFlagCount,outcomeDesSeq,correct,desPropC,evidForChoice,undesCount,desDiff,diffForChoice,itemsForChoiceCount,chooseDes.m,desWorldC,chooseDesC,chooseDesF,desWorldF,RTq5,timingFlag,timingRelative
6645,12,X68,0,0,1,1,ph,5,3,0.6,314,2364,7.768110379,0,10101,0,0.1,0.4,2,1,-1,2,0,1,-1,chose undesirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,164
6646,13,X68,0,0,0,0,tv,9,4,0.444444444,966,4849,8.486527777,0,101010001,1,-0.055555556,0.555555556,5,-1,1,5,1,-1,-1,chose undesirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,449
6648,15,X68,0,0,1,1,ph,11,4,0.363636364,1391,5687,8.645938147,5,11101000,0,-0.136363636,0.636363636,7,-3,3,7,0,1,-1,chose undesirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,187
6651,18,X68,1,1,0,0,ph,6,3,0.5,259,3144,8.053251154,3,10101,0,0,0.5,3,0,0,3,0,-1,1,chose desirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,394
6653,20,X68,0,0,1,1,ph,11,5,0.454545455,550,5753,8.657476737,0,11001100001,0,-0.045454545,0.545454545,6,-1,1,6,0,1,-1,chose undesirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,253
6654,21,X68,1,0,1,0,tv,9,3,0.333333333,475,4730,8.461680481,0,11010,0,-0.166666667,0.333333333,6,-3,-3,3,0,-1,1,chose desirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,330
6655,22,X68,1,1,1,1,tv,5,2,0.4,2151,2714,7.90617884,0,10001,1,-0.1,0.4,3,-1,-1,2,1,1,1,chose desirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,514
6656,23,X68,1,0,1,0,tv,7,4,0.571428571,720,3502,8.161089513,0,111010,0,0.071428571,0.571428571,3,1,1,4,0,-1,1,chose desirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,202
6657,24,X68,0,0,0,0,tv,7,3,0.428571429,484,3716,8.2204031,0,1001001,1,-0.071428571,0.571428571,4,-1,1,4,1,-1,-1,chose undesirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,416
6659,26,X68,1,0,1,0,tv,13,8,0.615384615,294,7132,8.872346979,0,11001110111,0,0.115384615,0.615384615,5,3,3,8,0,-1,1,chose desirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,532
6660,27,X68,1,0,1,0,tv,5,3,0.6,1637,2717,7.907283609,0,11100,0,0.1,0.6,2,1,1,3,0,-1,1,chose desirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,517
6661,28,X68,0,0,0,0,tv,46,20,0.434782609,1846,25281,10.1378084,0,1.10E+44,1,-0.065217391,0.565217391,26,-6,6,26,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,531
6662,29,X68,1,0,0,1,ph,3,3,1,354,1547,7.344072851,0,111,1,0.5,1,0,3,3,3,1,1,1,chose desirable,desirable fac.,"[7,2.1e+03]",FALSE,447
6663,30,X68,1,0,0,1,ph,4,4,1,1457,1857,7.526717561,0,1111,1,0.5,1,0,4,4,4,1,1,1,chose desirable,desirable fac.,"[7,2.1e+03]",FALSE,207
6664,31,X68,1,1,1,1,tv,13,8,0.615384615,782,6616,8.797246237,0,111111101,1,0.115384615,0.615384615,5,3,3,8,1,1,1,chose desirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,16
6665,32,X68,1,0,1,0,tv,19,10,0.526315789,1615,10434,9.252824984,0,1.10E+18,0,0.026315789,0.526315789,9,1,1,10,0,-1,1,chose desirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,534
6666,33,X68,1,1,1,1,tv,29,18,0.620689655,1016,15472,9.646787218,0,1.10E+28,1,0.120689655,0.620689655,11,7,7,18,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,72
6667,34,X68,0,1,1,0,ph,11,3,0.272727273,231,6008,8.700847193,0,10001010000,1,-0.227272727,0.727272727,8,-5,5,8,1,-1,-1,chose undesirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,508
6668,35,X68,1,0,0,1,ph,6,4,0.666666667,479,3119,8.045267717,0,110110,1,0.166666667,0.666666667,2,2,2,4,1,1,1,chose desirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,369
6669,36,X68,1,0,0,1,ph,14,8,0.571428571,230,7569,8.931816237,0,1.01E+11,1,0.071428571,0.571428571,6,2,2,8,1,1,1,chose desirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,419
6670,37,X68,1,0,1,0,tv,6,5,0.833333333,81,3080,8.032684876,0,111110,0,0.333333333,0.833333333,1,4,4,5,0,-1,1,chose desirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,330
6671,38,X68,1,1,1,1,tv,12,8,0.666666667,3162,6108,8.717354666,0,1101011111,1,0.166666667,0.666666667,4,4,4,8,1,1,1,chose desirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,58
6672,39,X68,0,1,1,0,ph,36,16,0.444444444,435,19304,9.868067607,0,1.00E+35,1,-0.055555556,0.555555556,20,-4,4,20,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,54
6673,40,X68,0,0,1,1,ph,4,1,0.25,1830,2023,7.612336837,0,1,0,-0.25,0.75,3,-2,2,3,0,1,-1,chose undesirable,desirable fac.,"[7,2.1e+03]",FALSE,373
6674,41,X68,1,1,1,1,tv,7,4,0.571428571,590,3806,8.244334048,0,1100110,1,0.071428571,0.571428571,3,1,1,4,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,506
6675,42,X68,0,1,1,0,ph,5,1,0.2,102,2216,7.703459048,0,1000,1,-0.3,0.8,4,-3,3,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,16
6676,43,X68,0,1,1,0,ph,5,1,0.2,356,2413,7.788626066,0,10000,1,-0.3,0.8,4,-3,3,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,213
6677,44,X68,0,0,0,0,tv,8,3,0.375,172,3896,8.267705665,0,10101000,1,-0.125,0.625,5,-2,2,5,1,-1,-1,chose undesirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,46
6678,45,X68,0,1,1,0,ph,17,5,0.294117647,1575,9127,9.118992333,0,1.00E+16,1,-0.205882353,0.705882353,12,-7,7,12,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,327
6679,46,X68,1,1,1,1,tv,10,7,0.7,249,5023,8.521782644,0,1010111110,1,0.2,0.7,3,4,4,7,1,1,1,chose desirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,73
6680,47,X68,0,0,1,1,ph,4,1,0.25,141,2099,7.64921632,0,1000,0,-0.25,0.75,3,-2,2,3,0,1,-1,chose undesirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,449
6681,48,X68,0,1,0,1,tv,17,9,0.529411765,2076,9226,9.129780864,0,1.00E+16,0,0.029411765,0.470588235,8,1,-1,8,0,1,-1,chose undesirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,426
6682,49,X68,1,0,0,1,ph,9,7,0.777777778,399,4800,8.476371197,0,111101110,1,0.277777778,0.777777778,2,5,5,7,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,400
6683,50,X68,0,1,1,0,ph,63,20,0.317460317,990,34499,10.44868562,0,1.00E+61,1,-0.182539683,0.682539683,43,-23,23,43,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,399
6684,51,X68,0,0,0,0,tv,6,1,0.166666667,856,2955,7.99125393,0,1000,1,-0.333333333,0.833333333,5,-4,4,5,1,-1,-1,chose undesirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,205
6685,52,X68,0,0,0,0,tv,7,3,0.428571429,745,3805,8.24407127,3,1010001,1,-0.071428571,0.571428571,4,-1,1,4,1,-1,-1,chose undesirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,505
6686,53,X68,0,1,0,1,tv,15,6,0.4,162,8114,9.001346244,0,1.01E+12,0,-0.1,0.6,9,-3,3,9,0,1,-1,chose undesirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,414
6688,55,X68,1,1,1,1,tv,6,5,0.833333333,246,2871,7.96241568,0,11111,1,0.333333333,0.833333333,1,4,4,5,1,1,1,chose desirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,121
6689,56,X68,1,1,1,1,tv,16,11,0.6875,310,8327,9.027258526,0,1.01E+12,1,0.1875,0.6875,5,6,6,11,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,77
6690,57,X68,1,0,0,1,ph,26,17,0.653846154,497,14056,9.55080463,0,1.01E+23,1,0.153846154,0.653846154,9,8,8,17,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,306
6691,58,X68,1,0,1,0,tv,5,5,1,431,2221,7.705712824,0,11111,0,0.5,1,0,5,5,5,0,-1,1,chose desirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,21
6692,59,X68,0,1,0,1,tv,6,2,0.333333333,710,3273,8.093462275,0,11,0,-0.166666667,0.666666667,4,-2,2,4,0,1,-1,chose undesirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,523
6693,60,X68,1,1,1,1,tv,4,3,0.75,1119,2032,7.616775809,0,1110,1,0.25,0.75,1,2,2,3,1,1,1,chose desirable,desirable fac.,"[7,2.1e+03]",FALSE,382
6695,62,X68,0,0,1,1,ph,18,13,0.722222222,49,9565,9.165865882,0,1.10E+17,0,0.222222222,0.277777778,5,8,-8,5,0,1,-1,chose undesirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,215
6696,63,X68,0,1,1,0,ph,19,4,0.210526316,126,9929,9.203215047,0,1.00E+18,1,-0.289473684,0.789473684,15,-11,11,15,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,29
6697,64,X68,1,0,1,0,tv,7,6,0.857142857,18,3351,8.117014088,0,111111,0,0.357142857,0.857142857,1,5,5,6,0,-1,1,chose desirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,51
6698,65,X68,0,0,0,0,tv,9,3,0.333333333,468,4867,8.49023301,0,1011000,1,-0.166666667,0.666666667,6,-3,3,6,1,-1,-1,chose undesirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,467
6699,66,X68,0,1,0,1,tv,10,4,0.4,1394,5319,8.579040595,0,110101000,0,-0.1,0.6,6,-2,2,6,0,1,-1,chose undesirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,369
6700,67,X68,1,1,0,0,ph,7,3,0.428571429,625,3581,8.18339737,0,10110,0,-0.071428571,0.428571429,4,-1,-1,3,0,-1,1,chose desirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,281
6701,68,X68,0,1,1,0,ph,9,2,0.222222222,742,4464,8.403800504,0,10001,1,-0.277777778,0.777777778,7,-5,5,7,1,-1,-1,chose undesirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,64
6702,69,X68,1,1,1,1,tv,63,38,0.603174603,3187,34318,10.44342528,0,1.11E+62,1,0.103174603,0.603174603,25,13,13,38,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,218
6703,70,X68,1,1,1,1,tv,5,4,0.8,716,2319,7.748891337,0,1111,1,0.3,0.8,1,3,3,4,1,1,1,chose desirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,119
6704,71,X68,1,0,0,1,ph,8,3,0.375,396,3908,8.270781013,0,1001010,1,-0.125,0.375,5,-2,-2,3,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,58
6705,72,X68,0,1,0,1,tv,12,8,0.666666667,2293,6184,8.72972059,0,1.11E+11,0,0.166666667,0.333333333,4,4,-4,4,0,1,-1,chose undesirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,134
6706,73,X68,0,1,1,0,ph,2,0,0,456,694,6.542471961,0,0,1,-0.5,1,2,-2,2,2,1,-1,-1,chose undesirable,undesirable fac.,"[7,2.1e+03]",FALSE,144
6707,74,X68,0,1,1,0,ph,20,7,0.35,430,10904,9.296884973,0,1.10E+19,1,-0.15,0.65,13,-6,6,13,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,454
6708,75,X68,1,1,1,1,tv,3,3,1,100,1549,7.34536484,0,111,1,0.5,1,0,3,3,3,1,1,1,chose desirable,desirable fac.,"[7,2.1e+03]",FALSE,449
6709,76,X68,0,0,1,1,ph,2,1,0.5,1064,972,6.879355804,0,10,0,0,0.5,1,0,0,1,0,1,-1,chose undesirable,desirable fac.,"[7,2.1e+03]",FALSE,422
6710,77,X68,0,0,0,0,tv,12,7,0.583333333,547,6352,8.756525003,0,1.10E+11,1,0.083333333,0.416666667,5,2,-2,5,1,-1,-1,chose undesirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,302
6711,78,X68,1,0,0,1,ph,7,6,0.857142857,1935,3448,8.145549632,0,1011111,1,0.357142857,0.857142857,1,5,5,6,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,148
6712,79,X68,1,1,0,0,ph,3,3,1,205,1337,7.198183577,0,111,0,0.5,1,0,3,3,3,0,-1,1,chose desirable,undesirable fac.,"[7,2.1e+03]",FALSE,237
6713,80,X68,1,0,0,1,ph,10,8,0.8,448,5167,8.550047528,0,1011101111,1,0.3,0.8,2,6,6,8,1,1,1,chose desirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,217
6714,81,X68,0,1,1,0,ph,20,6,0.3,2127,10503,9.25941621,0,1.00E+19,1,-0.2,0.7,14,-8,8,14,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,53
6715,82,X68,0,1,1,0,ph,5,1,0.2,5103,2210,7.700747795,0,10000,1,-0.3,0.8,4,-3,3,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,10
6716,83,X68,0,1,1,0,ph,4,2,0.5,168,2058,7.629489916,0,101,1,0,0.5,2,0,0,2,1,-1,-1,chose undesirable,undesirable fac.,"[7,2.1e+03]",FALSE,408
6718,85,X68,0,1,1,0,ph,12,3,0.25,395,6384,8.761550139,0,101100000,1,-0.25,0.75,9,-6,6,9,1,-1,-1,chose undesirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,334
6719,86,X68,0,0,0,0,tv,5,0,0,376,2567,7.850493181,0,0,1,-0.5,1,5,-5,5,5,1,-1,-1,chose undesirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,367
6720,87,X68,1,1,1,1,tv,7,6,0.857142857,652,3304,8.102889135,0,1101111,1,0.357142857,0.857142857,1,5,5,6,1,1,1,chose desirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,4
6723,90,X68,1,0,0,1,ph,4,3,0.75,999,1665,7.417580402,0,1110,1,0.25,0.75,1,2,2,3,1,1,1,chose desirable,desirable fac.,"[7,2.1e+03]",FALSE,15
6725,92,X68,0,0,0,0,tv,9,3,0.333333333,33518,4663,8.447414297,0,110001,1,-0.166666667,0.666666667,6,-3,3,6,1,-1,-1,chose undesirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,263
6726,93,X68,1,0,0,1,ph,9,5,0.555555556,117,4867,8.49023301,0,111000110,1,0.055555556,0.555555556,4,1,1,5,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,467
6727,94,X68,0,0,0,0,tv,9,4,0.444444444,804,4858,8.48838211,0,101110000,1,-0.055555556,0.555555556,5,-1,1,5,1,-1,-1,chose undesirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,458
6728,95,X68,1,1,1,1,tv,10,6,0.6,5150,5440,8.60153434,0,11101110,1,0.1,0.6,4,2,2,6,1,1,1,chose desirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,490
6729,96,X68,1,0,0,1,ph,9,7,0.777777778,437,4802,8.476787777,0,100111111,1,0.277777778,0.777777778,2,5,5,7,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,402
6730,97,X68,0,0,0,0,tv,4,0,0,727,2095,7.647308832,2,0,1,-0.5,1,4,-4,4,4,1,-1,-1,chose undesirable,undesirable fac.,"[7,2.1e+03]",FALSE,445
6731,98,X68,1,0,0,1,ph,3,3,1,1643,1479,7.299121463,0,111,1,0.5,1,0,3,3,3,1,1,1,chose desirable,desirable fac.,"[7,2.1e+03]",FALSE,379
6732,99,X68,0,0,0,0,tv,19,6,0.315789474,608,10127,9.222960403,0,1.01E+15,1,-0.184210526,0.684210526,13,-7,7,13,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,227
6733,1,X69,0,1,1,0,ph,4,0,0,151,2055,7.628031127,2,0,1,-0.5,1,4,-4,4,4,1,-1,-1,chose undesirable,undesirable fac.,"[7,2.1e+03]",FALSE,405
6734,2,X69,0,1,1,0,ph,3,0,0,449,1416,7.255591274,0,0,1,-0.5,1,3,-3,3,3,1,-1,-1,chose undesirable,undesirable fac.,"[7,2.1e+03]",FALSE,316
6736,4,X69,1,1,0,0,ph,10,7,0.7,229,5051,8.527341522,0,1001110111,0,0.2,0.7,3,4,4,7,0,-1,1,chose desirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,101
6738,6,X69,0,0,0,0,tv,9,4,0.444444444,454,4880,8.492900499,0,110101000,1,-0.055555556,0.555555556,5,-1,1,5,1,-1,-1,chose undesirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,480
6739,7,X69,0,0,0,0,tv,12,5,0.416666667,838,6488,8.777709596,0,1.10E+11,1,-0.083333333,0.583333333,7,-2,2,7,1,-1,-1,chose undesirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,438
6740,8,X69,1,0,0,1,ph,5,4,0.8,1057,2598,7.862497197,0,11110,1,0.3,0.8,1,3,3,4,1,1,1,chose desirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,398
6741,9,X69,0,0,0,0,tv,10,3,0.3,1830,5389,8.592115118,2,1010100000,1,-0.2,0.7,7,-4,4,7,1,-1,-1,chose undesirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,439
6742,10,X69,0,1,1,0,ph,5,1,0.2,492,2662,7.886832999,0,10000,1,-0.3,0.8,4,-3,3,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,462
6743,11,X69,0,0,0,0,tv,5,1,0.2,421,2456,7.806289289,0,100,1,-0.3,0.8,4,-3,3,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,256
6744,12,X69,1,1,0,0,ph,5,2,0.4,373,2538,7.839131648,0,1010,0,-0.1,0.4,3,-1,-1,2,0,-1,1,chose desirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,338
6745,13,X69,1,1,1,1,tv,9,8,0.888888889,772,4408,8.391176351,0,101111111,1,0.388888889,0.888888889,1,7,7,8,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,8
6747,15,X69,1,0,0,1,ph,12,7,0.583333333,49,6261,8.742095196,6,1001011111,1,0.083333333,0.583333333,5,2,2,7,1,1,1,chose desirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,211
6750,18,X69,1,0,0,1,ph,3,2,0.666666667,2690,1505,7.316548177,1,110,1,0.166666667,0.666666667,1,1,1,2,1,1,1,chose desirable,desirable fac.,"[7,2.1e+03]",FALSE,405
6751,19,X69,1,1,1,1,tv,14,10,0.714285714,3546,7662,8.944028325,7,1.10E+13,1,0.214285714,0.714285714,4,6,6,10,1,1,1,chose desirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,512
6752,20,X69,0,1,1,0,ph,7,1,0.142857143,624,3848,8.255308812,0,100000,1,-0.357142857,0.857142857,6,-5,5,6,1,-1,-1,chose undesirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,548
6753,21,X69,0,0,0,0,tv,13,5,0.384615385,992,6666,8.804775259,0,1.10E+11,1,-0.115384615,0.615384615,8,-3,3,8,1,-1,-1,chose undesirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,66
6754,22,X69,1,0,1,0,tv,3,1,0.333333333,1234,1424,7.261225092,0,10,0,-0.166666667,0.333333333,2,-1,-1,1,0,-1,1,chose desirable,undesirable fac.,"[7,2.1e+03]",FALSE,324
6755,23,X69,0,0,0,0,tv,6,1,0.166666667,568,3255,8.087947555,0,10000,1,-0.333333333,0.833333333,5,-4,4,5,1,-1,-1,chose undesirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,505
6756,24,X69,1,0,1,0,tv,13,7,0.538461538,1460,6952,8.846784667,0,1.10E+11,0,0.038461538,0.538461538,6,1,1,7,0,-1,1,chose desirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,352
6758,26,X69,0,0,0,0,tv,8,0,0,661,3954,8.282483004,0,0,1,-0.5,1,8,-8,8,8,1,-1,-1,chose undesirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,104
6759,27,X69,1,1,1,1,tv,8,6,0.75,1269,4244,8.3532615,0,1110111,1,0.25,0.75,2,4,4,6,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,394
6760,28,X69,0,1,0,1,tv,14,6,0.428571429,2460,7306,8.896451207,0,1.10E+13,0,-0.071428571,0.571428571,8,-2,2,8,0,1,-1,chose undesirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,156
6761,29,X69,1,0,0,1,ph,3,3,1,325,1553,7.347943823,0,111,1,0.5,1,0,3,3,3,1,1,1,chose desirable,desirable fac.,"[7,2.1e+03]",FALSE,453
6762,30,X69,1,0,0,1,ph,4,4,1,12,1851,7.523481313,0,1111,1,0.5,1,0,4,4,4,1,1,1,chose desirable,desirable fac.,"[7,2.1e+03]",FALSE,201
6763,31,X69,1,1,1,1,tv,8,7,0.875,1503,4352,8.378390789,0,10111111,1,0.375,0.875,1,6,6,7,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,502
6764,32,X69,1,0,1,0,tv,9,6,0.666666667,252,4423,8.394573478,0,11101101,0,0.166666667,0.666666667,3,3,3,6,0,-1,1,chose desirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,23
6765,33,X69,0,0,0,0,tv,19,8,0.421052632,1334,10160,9.226213721,0,1.00E+18,1,-0.078947368,0.578947368,11,-3,3,11,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,260
6766,34,X69,0,1,1,0,ph,20,8,0.4,455,10455,9.254835612,0,1.10E+15,1,-0.1,0.6,12,-4,4,12,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,5
6767,35,X69,0,0,1,1,ph,8,4,0.5,446,4400,8.38935982,0,10100011,0,0,0.5,4,0,0,4,0,1,-1,chose undesirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,550
6768,36,X69,0,0,1,1,ph,13,5,0.384615385,686,6767,8.819813136,0,1.00E+12,0,-0.115384615,0.615384615,8,-3,3,8,0,1,-1,chose undesirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,167
6769,37,X69,1,1,1,1,tv,4,2,0.5,839,1953,7.577121931,0,110,1,0,0.5,2,0,0,2,1,1,1,chose desirable,desirable fac.,"[7,2.1e+03]",FALSE,303
6770,38,X69,0,0,0,0,tv,26,8,0.307692308,1790,14231,9.563177963,0,1.00E+25,1,-0.192307692,0.692307692,18,-10,10,18,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,481
6771,39,X69,1,1,0,0,ph,30,12,0.4,1185,16478,9.709781437,0,1.11E+27,0,-0.1,0.4,18,-6,-6,12,0,-1,1,chose desirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,528
6772,40,X69,0,1,1,0,ph,15,8,0.533333333,46,7863,8.969923492,0,1.10E+11,1,0.033333333,0.466666667,7,1,-1,7,1,-1,-1,chose undesirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,163
6773,41,X69,1,0,1,0,tv,12,7,0.583333333,441,6555,8.787983396,0,1.10E+11,0,0.083333333,0.583333333,5,2,2,7,0,-1,1,chose desirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,505
6774,42,X69,1,0,0,1,ph,4,3,0.75,2,2154,7.675081858,0,1101,1,0.25,0.75,1,2,2,3,1,1,1,chose desirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,504
6775,43,X69,1,1,0,0,ph,5,3,0.6,360,2378,7.774015077,0,10110,0,0.1,0.6,2,1,1,3,0,-1,1,chose desirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,178
6776,44,X69,1,1,1,1,tv,3,3,1,294,1639,7.401841579,0,111,1,0.5,1,0,3,3,3,1,1,1,chose desirable,desirable fac.,"[7,2.1e+03]",FALSE,539
6777,45,X69,1,1,0,0,ph,15,13,0.866666667,981,7842,8.967249183,0,1.11E+13,0,0.366666667,0.866666667,2,11,11,13,0,-1,1,chose desirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,142
6778,46,X69,1,1,1,1,tv,12,8,0.666666667,914,6201,8.732465848,1,1.01E+11,1,0.166666667,0.666666667,4,4,4,8,1,1,1,chose desirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,151
6779,47,X69,1,0,0,1,ph,5,5,1,299,2600,7.863266724,0,11111,1,0.5,1,0,5,5,5,1,1,1,chose desirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,400
6780,48,X69,0,0,0,0,tv,12,3,0.25,1326,6076,8.712101864,1,1110000000,1,-0.25,0.75,9,-6,6,9,1,-1,-1,chose undesirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,26
6781,49,X69,1,0,0,1,ph,7,5,0.714285714,343,3378,8.125039097,0,111110,1,0.214285714,0.714285714,2,3,3,5,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,78
6782,50,X69,0,1,1,0,ph,55,25,0.454545455,912,29971,10.30798553,0,1.00E+54,1,-0.045454545,0.545454545,30,-5,5,30,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,271
6783,51,X69,1,1,1,1,tv,8,5,0.625,195,4160,8.333270353,0,11010110,1,0.125,0.625,3,2,2,5,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,310
6784,52,X69,1,1,1,1,tv,8,6,0.75,190,3909,8.271036866,4,11101101,1,0.25,0.75,2,4,4,6,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,59
6785,53,X69,1,1,1,1,tv,11,5,0.454545455,159,5802,8.665957965,0,1010011100,1,-0.045454545,0.454545455,6,-1,-1,5,1,1,1,chose desirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,302
6787,55,X69,0,0,0,0,tv,11,4,0.363636364,383,5984,8.69684452,0,1011100000,1,-0.136363636,0.636363636,7,-3,3,7,1,-1,-1,chose undesirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,484
