,ID,trial,chooseDes,whichWorld,chooseTV,desWorld,whatIsDes,seqLength,desCount,desProp,RT.lev,RT.raw,RT.log,aniFlagCount,outcomeDesSeq,correct,desPropC,evidForChoice,undesCount,desDiff,diffForChoice,itemsForChoiceCount,chooseDes.m,desWorldC,chooseDesC,chooseDesF,desWorldF,RTq5,timingFlag,timingRelative
6661,11,X71,0,0,0,0,tv,5,1,0.2,1034,2601,7.863651265,0,1,1,-0.3,0.8,4,-3,3,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,401
6662,12,X71,0,1,1,0,ph,3,0,0,412,1394,7.239932591,0,0,1,-0.5,1,3,-3,3,3,1,-1,-1,chose undesirable,undesirable fac.,"[1,2.08e+03]",FALSE,294
6663,13,X71,1,1,1,1,tv,4,3,0.75,216,2070,7.635303886,0,1011,1,0.25,0.75,1,2,2,3,1,1,1,chose desirable,desirable fac.,"[1,2.08e+03]",FALSE,420
6664,14,X71,1,1,1,1,tv,8,6,0.75,113,4378,8.384347278,4,11010111,1,0.25,0.75,2,4,4,6,1,1,1,chose desirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,528
6665,15,X71,1,1,1,1,tv,10,7,0.7,558,5016,8.520388082,0,101101111,1,0.2,0.7,3,4,4,7,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,66
6666,16,X71,0,0,0,0,tv,9,3,0.333333333,264,4632,8.440744019,0,100110000,1,-0.166666667,0.666666667,6,-3,3,6,1,-1,-1,chose undesirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,232
6667,17,X71,0,1,1,0,ph,6,2,0.333333333,247,3069,8.029107055,0,110000,1,-0.166666667,0.666666667,4,-2,2,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,319
6668,18,X71,0,1,1,0,ph,6,3,0.5,77,2933,7.983781069,0,10110,1,0,0.5,3,0,0,3,1,-1,-1,chose undesirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,183
6669,19,X71,0,1,0,1,tv,15,7,0.466666667,256,7832,8.965973184,0,1.10E+14,0,-0.033333333,0.533333333,8,-1,1,8,0,1,-1,chose undesirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,132
6670,20,X71,0,1,1,0,ph,8,4,0.5,15,4072,8.311889558,0,11000011,1,0,0.5,4,0,0,4,1,-1,-1,chose undesirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,222
6671,21,X71,1,1,1,1,tv,10,7,0.7,633,5230,8.562166557,0,1111010110,1,0.2,0.7,3,4,4,7,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,280
6672,22,X71,0,1,1,0,ph,13,4,0.307692308,353,6812,8.826441042,6,1.00E+12,1,-0.192307692,0.692307692,9,-5,5,9,1,-1,-1,chose undesirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,212
6673,23,X71,1,1,0,0,ph,18,10,0.555555556,114,9458,9.154616223,0,1.00E+16,0,0.055555556,0.555555556,8,2,2,10,0,-1,1,chose desirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,108
6674,24,X71,0,1,1,0,ph,7,2,0.285714286,277,3488,8.157083785,0,1100000,1,-0.214285714,0.714285714,5,-3,3,5,1,-1,-1,chose undesirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,188
6675,25,X71,1,1,1,1,tv,9,5,0.555555556,345,4863,8.48941081,0,100001111,1,0.055555556,0.555555556,4,1,1,5,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,463
6676,26,X71,1,1,0,0,ph,6,4,0.666666667,26,3113,8.04334217,0,101110,0,0.166666667,0.666666667,2,2,2,4,0,-1,1,chose desirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,363
6677,27,X71,1,0,1,0,tv,9,5,0.555555556,509,4848,8.486321528,0,10011110,0,0.055555556,0.555555556,4,1,1,5,0,-1,1,chose desirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,448
6678,28,X71,1,0,1,0,tv,6,4,0.666666667,1083,2963,7.993957548,0,11110,0,0.166666667,0.666666667,2,2,2,4,0,-1,1,chose desirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,213
6679,29,X71,1,0,0,1,ph,8,5,0.625,2415,4087,8.315566484,0,1111010,1,0.125,0.625,3,2,2,5,1,1,1,chose desirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,237
6680,30,X71,1,0,0,1,ph,3,2,0.666666667,135,1160,7.056175284,0,110,1,0.166666667,0.666666667,1,1,1,2,1,1,1,chose desirable,desirable fac.,"[1,2.08e+03]",FALSE,60
6681,31,X71,1,1,1,1,tv,12,6,0.5,808,6567,8.789812386,0,11001010011,1,0,0.5,6,0,0,6,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,517
6682,32,X71,1,0,0,1,ph,4,3,0.75,464,2095,7.647308832,0,111,1,0.25,0.75,1,2,2,3,1,1,1,chose desirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,445
6683,33,X71,1,0,1,0,tv,5,3,0.6,367,2573,7.852827812,0,111,0,0.1,0.6,2,1,1,3,0,-1,1,chose desirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,373
6684,34,X71,1,1,1,1,tv,11,8,0.727272727,511,5680,8.644706512,0,11110101110,1,0.227272727,0.727272727,3,5,5,8,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,180
6685,35,X71,0,1,1,0,ph,14,4,0.285714286,182,7386,8.907341595,0,1.00E+12,1,-0.214285714,0.714285714,10,-6,6,10,1,-1,-1,chose undesirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,236
6686,36,X71,1,1,0,0,ph,14,8,0.571428571,591,7632,8.940105213,0,1.00E+13,0,0.071428571,0.571428571,6,2,2,8,0,-1,1,chose desirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,482
6687,37,X71,1,0,0,1,ph,12,8,0.666666667,422,6120,8.719317376,0,1.00E+11,1,0.166666667,0.666666667,4,4,4,8,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,70
6688,38,X71,1,0,0,1,ph,23,13,0.565217391,236,12381,9.423918318,0,1.11E+21,1,0.065217391,0.565217391,10,3,3,13,1,1,1,chose desirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,281
6689,39,X71,0,1,1,0,ph,10,3,0.3,14,5023,8.521782644,0,1100100000,1,-0.2,0.7,7,-4,4,7,1,-1,-1,chose undesirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,73
6690,40,X71,0,0,0,0,tv,8,2,0.25,1543,4056,8.307952545,0,11000,1,-0.25,0.75,6,-4,4,6,1,-1,-1,chose undesirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,206
6692,42,X71,0,0,0,0,tv,7,2,0.285714286,377,3560,8.177515824,0,1100000,1,-0.214285714,0.714285714,5,-3,3,5,1,-1,-1,chose undesirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,260
6694,44,X71,0,0,0,0,tv,5,1,0.2,246,2249,7.718240952,0,10000,1,-0.3,0.8,4,-3,3,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,49
6695,45,X71,1,1,0,0,ph,5,3,0.6,478,2456,7.806289289,0,11100,0,0.1,0.6,2,1,1,3,0,-1,1,chose desirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,256
6696,46,X71,0,0,0,0,tv,9,2,0.222222222,698,4767,8.469472455,0,1010000,1,-0.277777778,0.777777778,7,-5,5,7,1,-1,-1,chose undesirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,367
6697,47,X71,1,0,0,1,ph,4,4,1,30,1983,7.592366129,0,1111,1,0.5,1,0,4,4,4,1,1,1,chose desirable,desirable fac.,"[1,2.08e+03]",FALSE,333
6698,48,X71,0,1,1,0,ph,24,10,0.416666667,744,12872,9.462809689,0,1.10E+21,1,-0.083333333,0.583333333,14,-4,4,14,1,-1,-1,chose undesirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,222
6699,49,X71,1,1,1,1,tv,3,2,0.666666667,398,1464,7.288927695,0,110,1,0.166666667,0.666666667,1,1,1,2,1,1,1,chose desirable,desirable fac.,"[1,2.08e+03]",FALSE,364
6700,50,X71,0,1,1,0,ph,9,3,0.333333333,497,4826,8.481773246,0,11010000,1,-0.166666667,0.666666667,6,-3,3,6,1,-1,-1,chose undesirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,426
6701,51,X71,0,0,0,0,tv,8,2,0.25,1290,4260,8.357024439,0,10000001,1,-0.25,0.75,6,-4,4,6,1,-1,-1,chose undesirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,410
6702,52,X71,0,1,1,0,ph,13,4,0.307692308,336,6672,8.805674944,0,1.00E+11,1,-0.192307692,0.692307692,9,-5,5,9,1,-1,-1,chose undesirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,72
6703,53,X71,1,1,0,0,ph,7,5,0.714285714,246,3755,8.230843564,0,1010111,0,0.214285714,0.714285714,2,3,3,5,0,-1,1,chose desirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,455
6705,55,X71,1,1,1,1,tv,22,17,0.772727273,291,11944,9.387984339,0,1.11E+21,1,0.272727273,0.772727273,5,12,12,17,1,1,1,chose desirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,394
6706,56,X71,1,1,1,1,tv,5,3,0.6,1487,2681,7.893945138,0,10110,1,0.1,0.6,2,1,1,3,1,1,1,chose desirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,481
6708,58,X71,0,0,0,0,tv,16,7,0.4375,6599,8391,9.034914982,0,1.00E+13,1,-0.0625,0.5625,9,-2,2,9,1,-1,-1,chose undesirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,141
6709,59,X71,0,1,1,0,ph,7,2,0.285714286,1159,3620,8.194229305,0,101000,1,-0.214285714,0.714285714,5,-3,3,5,1,-1,-1,chose undesirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,320
6710,60,X71,0,0,0,0,tv,5,0,0,395,2292,7.737180078,0,0,1,-0.5,1,5,-5,5,5,1,-1,-1,chose undesirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,92
6711,61,X71,1,0,0,1,ph,7,5,0.714285714,360,3483,8.15564927,0,1001111,1,0.214285714,0.714285714,2,3,3,5,1,1,1,chose desirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,183
6712,62,X71,1,1,1,1,tv,2,2,1,437,760,6.633318433,1,11,1,0.5,1,0,2,2,2,1,1,1,chose desirable,desirable fac.,"[1,2.08e+03]",FALSE,210
6713,63,X71,1,0,0,1,ph,11,8,0.727272727,716,5856,8.675222056,0,1101111110,1,0.227272727,0.727272727,3,5,5,8,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,356
6714,64,X71,0,1,0,1,tv,26,12,0.461538462,598,13794,9.531988994,0,1.00E+25,0,-0.038461538,0.538461538,14,-2,2,14,0,1,-1,chose undesirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,44
6715,65,X71,1,0,1,0,tv,22,10,0.454545455,709,11639,9.362116807,0,1.10E+20,0,-0.045454545,0.454545455,12,-2,-2,10,0,-1,1,chose desirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,89
6716,66,X71,1,1,1,1,tv,41,23,0.56097561,883,22376,10.01574423,0,1.01E+40,1,0.06097561,0.56097561,18,5,5,23,1,1,1,chose desirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,376
6718,68,X71,1,0,0,1,ph,7,6,0.857142857,98,3624,8.195333667,0,1011111,1,0.357142857,0.857142857,1,5,5,6,1,1,1,chose desirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,324
6719,69,X71,1,0,0,1,ph,4,2,0.5,789,2078,7.639161172,2,1010,1,0,0.5,2,0,0,2,1,1,1,chose desirable,desirable fac.,"[1,2.08e+03]",FALSE,428
6720,70,X71,1,1,0,0,ph,5,3,0.6,2267,2507,7.826842098,0,11010,0,0.1,0.6,2,1,1,3,0,-1,1,chose desirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,307
6721,71,X71,1,0,0,1,ph,3,2,0.666666667,680,1504,7.315883505,0,11,1,0.166666667,0.666666667,1,1,1,2,1,1,1,chose desirable,desirable fac.,"[1,2.08e+03]",FALSE,404
6722,72,X71,0,0,0,0,tv,9,2,0.222222222,544,4822,8.480944059,0,1100000,1,-0.277777778,0.777777778,7,-5,5,7,1,-1,-1,chose undesirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,422
6723,73,X71,0,1,1,0,ph,12,5,0.416666667,1080,6342,8.754949455,0,1.01E+11,1,-0.083333333,0.583333333,7,-2,2,7,1,-1,-1,chose undesirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,292
6724,74,X71,1,1,0,0,ph,3,3,1,575,1153,7.05012252,0,111,0,0.5,1,0,3,3,3,0,-1,1,chose desirable,undesirable fac.,"[1,2.08e+03]",FALSE,53
6725,75,X71,1,1,1,1,tv,5,5,1,999,2586,7.857867559,0,11111,1,0.5,1,0,5,5,5,1,1,1,chose desirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,386
6728,78,X71,1,0,1,0,tv,3,2,0.666666667,462,1644,7.404887576,0,101,0,0.166666667,0.666666667,1,1,1,2,0,-1,1,chose desirable,undesirable fac.,"[1,2.08e+03]",FALSE,544
6729,79,X71,0,1,0,1,tv,9,4,0.444444444,340,4593,8.432288684,0,10111000,0,-0.055555556,0.555555556,5,-1,1,5,0,1,-1,chose undesirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,193
6730,80,X71,0,0,1,1,ph,11,4,0.363636364,1018,5838,8.672143551,0,1101001,0,-0.136363636,0.636363636,7,-3,3,7,0,1,-1,chose undesirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,338
6731,81,X71,1,0,0,1,ph,25,14,0.56,714,13363,9.500244973,0,1.01E+24,1,0.06,0.56,11,3,3,14,1,1,1,chose desirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,163
6732,82,X71,1,0,1,0,tv,9,5,0.555555556,1435,4648,8.444192299,0,101010110,0,0.055555556,0.555555556,4,1,1,5,0,-1,1,chose desirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,248
6733,83,X71,0,0,1,1,ph,4,3,0.75,60,2154,7.675081858,0,1101,0,0.25,0.25,1,2,-2,1,0,1,-1,chose undesirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,504
6734,84,X71,1,0,0,1,ph,6,4,0.666666667,49,2759,7.922623574,0,11110,1,0.166666667,0.666666667,2,2,2,4,1,1,1,chose desirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,9
6735,85,X71,1,1,1,1,tv,7,5,0.714285714,582,3585,8.184513753,0,110111,1,0.214285714,0.714285714,2,3,3,5,1,1,1,chose desirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,285
6736,86,X71,0,1,0,1,tv,12,5,0.416666667,735,6415,8.766394277,0,111001001,0,-0.083333333,0.583333333,7,-2,2,7,0,1,-1,chose undesirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,365
6737,87,X71,0,1,1,0,ph,5,1,0.2,88,2312,7.74586823,0,1000,1,-0.3,0.8,4,-3,3,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,112
6738,88,X71,1,1,0,0,ph,9,7,0.777777778,432,4447,8.399984991,0,101011111,0,0.277777778,0.777777778,2,5,5,7,0,-1,1,chose desirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,47
6739,89,X71,1,1,1,1,tv,4,3,0.75,2193,2145,7.670894831,0,111,1,0.25,0.75,1,2,2,3,1,1,1,chose desirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,495
6740,90,X71,0,1,1,0,ph,15,6,0.4,960,8025,8.990316948,2,1.01E+13,1,-0.1,0.6,9,-3,3,9,1,-1,-1,chose undesirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,325
6741,91,X71,0,0,0,0,tv,12,3,0.25,190,6153,8.724695047,0,101001,1,-0.25,0.75,9,-6,6,9,1,-1,-1,chose undesirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,103
6742,92,X71,1,0,1,0,tv,4,4,1,30,2192,7.692569648,0,1111,0,0.5,1,0,4,4,4,0,-1,1,chose desirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,542
6744,94,X71,0,1,1,0,ph,10,2,0.2,95,5376,8.589699882,0,101000,1,-0.3,0.8,8,-6,6,8,1,-1,-1,chose undesirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,426
6745,95,X71,0,0,0,0,tv,16,5,0.3125,1185,8335,9.028218795,0,1.10E+15,1,-0.1875,0.6875,11,-6,6,11,1,-1,-1,chose undesirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,85
6746,1,X72,1,0,0,1,ph,7,5,0.714285714,133,3791,8.240385116,0,1101101,1,0.214285714,0.714285714,2,3,3,5,1,1,1,chose desirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,491
6747,2,X72,0,1,1,0,ph,6,1,0.166666667,390,3159,8.058010801,0,100,1,-0.333333333,0.833333333,5,-4,4,5,1,-1,-1,chose undesirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,409
6748,3,X72,1,1,1,1,tv,5,4,0.8,328,2663,7.887208586,0,10111,1,0.3,0.8,1,3,3,4,1,1,1,chose desirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,463
6749,4,X72,1,1,1,1,tv,17,12,0.705882353,547,8967,9.101306451,3,1.00E+16,1,0.205882353,0.705882353,5,7,7,12,1,1,1,chose desirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,167
6753,8,X72,0,1,0,1,tv,5,3,0.6,529,2517,7.830822995,0,11001,0,0.1,0.4,2,1,-1,2,0,1,-1,chose undesirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,317
6754,9,X72,1,1,1,1,tv,9,6,0.666666667,700,4715,8.458504195,4,101010111,1,0.166666667,0.666666667,3,3,3,6,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,315
6756,11,X72,0,0,0,0,tv,8,2,0.25,1272,3892,8.266678443,0,10100000,1,-0.25,0.75,6,-4,4,6,1,-1,-1,chose undesirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,42
6757,12,X72,0,1,1,0,ph,5,2,0.4,425,2369,7.770223204,0,10100,1,-0.1,0.6,3,-1,1,3,1,-1,-1,chose undesirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,169
6758,13,X72,1,0,1,0,tv,3,3,1,199,1553,7.347943823,0,111,0,0.5,1,0,3,3,3,0,-1,1,chose desirable,undesirable fac.,"[1,2.08e+03]",FALSE,453
6759,14,X72,0,0,0,0,tv,7,0,0,138,3384,8.126813721,3,0,1,-0.5,1,7,-7,7,7,1,-1,-1,chose undesirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,84
6760,15,X72,0,0,0,0,tv,8,7,0.875,839,4064,8.309922989,0,11111101,1,0.375,0.125,1,6,-6,1,1,-1,-1,chose undesirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,214
6761,16,X72,1,1,1,1,tv,14,8,0.571428571,197,7303,8.896040502,0,1.10E+12,1,0.071428571,0.571428571,6,2,2,8,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,153
6762,17,X72,0,0,1,1,ph,4,0,0,70,1833,7.513709248,0,0,0,-0.5,1,4,-4,4,4,0,1,-1,chose undesirable,desirable fac.,"[1,2.08e+03]",FALSE,183
6763,18,X72,0,1,1,0,ph,7,4,0.571428571,381,3797,8.24196656,0,101011,1,0.071428571,0.428571429,3,1,-1,3,1,-1,-1,chose undesirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,497
6764,19,X72,1,0,1,0,tv,5,5,1,255,2438,7.79893331,0,11111,0,0.5,1,0,5,5,5,0,-1,1,chose desirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,238
6765,20,X72,0,1,1,0,ph,4,1,0.25,95,2016,7.608870629,0,1,1,-0.25,0.75,3,-2,2,3,1,-1,-1,chose undesirable,undesirable fac.,"[1,2.08e+03]",FALSE,366
6766,21,X72,1,1,1,1,tv,11,8,0.727272727,1159,5567,8.624611588,0,10111101101,1,0.227272727,0.727272727,3,5,5,8,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,67
6767,22,X72,0,1,1,0,ph,16,6,0.375,989,8744,9.07612303,8,1.01E+13,1,-0.125,0.625,10,-4,4,10,1,-1,-1,chose undesirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,494
6768,23,X72,1,0,0,1,ph,8,4,0.5,420,3984,8.290041619,0,101110,1,0,0.5,4,0,0,4,1,1,1,chose desirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,134
6769,24,X72,0,1,1,0,ph,12,5,0.416666667,257,6161,8.725994381,0,1.01E+11,1,-0.083333333,0.583333333,7,-2,2,7,1,-1,-1,chose undesirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,111
6770,25,X72,1,1,1,1,tv,7,4,0.571428571,342,3488,8.157083785,0,110110,1,0.071428571,0.571428571,3,1,1,4,1,1,1,chose desirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,188
6771,26,X72,0,1,1,0,ph,5,2,0.4,75,2343,7.759187439,0,10001,1,-0.1,0.6,3,-1,1,3,1,-1,-1,chose undesirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,143
6772,27,X72,1,1,1,1,tv,10,6,0.6,631,5344,8.583729715,0,1110111,1,0.1,0.6,4,2,2,6,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,394
6773,28,X72,0,0,0,0,tv,9,3,0.333333333,574,4804,8.477204183,0,100001001,1,-0.166666667,0.666666667,6,-3,3,6,1,-1,-1,chose undesirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,404
6774,29,X72,1,0,0,1,ph,24,11,0.458333333,551,12671,9.447071197,0,1.10E+20,1,-0.041666667,0.458333333,13,-2,-2,11,1,1,1,chose desirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,21
6775,30,X72,1,1,0,0,ph,4,2,0.5,80,2065,7.632885505,0,110,0,0,0.5,2,0,0,2,0,-1,1,chose desirable,undesirable fac.,"[1,2.08e+03]",FALSE,415
6776,31,X72,0,0,0,0,tv,17,7,0.411764706,633,8884,9.092007185,0,1.00E+16,1,-0.088235294,0.588235294,10,-3,3,10,1,-1,-1,chose undesirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,84
6777,32,X72,0,1,1,0,ph,13,4,0.307692308,400,6783,8.822174761,0,1.00E+12,1,-0.192307692,0.692307692,9,-5,5,9,1,-1,-1,chose undesirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,183
6778,33,X72,0,0,0,0,tv,4,0,0,370,1805,7.498315871,0,0,1,-0.5,1,4,-4,4,4,1,-1,-1,chose undesirable,undesirable fac.,"[1,2.08e+03]",FALSE,155
6779,34,X72,1,1,1,1,tv,39,25,0.641025641,527,21384,9.970398258,0,1.11E+38,1,0.141025641,0.641025641,14,11,11,25,1,1,1,chose desirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,484
6780,35,X72,0,1,1,0,ph,11,3,0.272727273,223,5957,8.692322278,0,111000,1,-0.227272727,0.727272727,8,-5,5,8,1,-1,-1,chose undesirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,457
6781,36,X72,0,0,1,1,ph,20,8,0.4,1069,11000,9.305650552,0,1.10E+19,0,-0.1,0.6,12,-4,4,12,0,1,-1,chose undesirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,550
6782,37,X72,0,1,1,0,ph,4,0,0,740,2078,7.639161172,0,0,1,-0.5,1,4,-4,4,4,1,-1,-1,chose undesirable,undesirable fac.,"[1,2.08e+03]",FALSE,428
6783,38,X72,0,1,1,0,ph,24,10,0.416666667,928,12803,9.457434797,0,1.11E+22,1,-0.083333333,0.583333333,14,-4,4,14,1,-1,-1,chose undesirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,153
6784,39,X72,1,1,0,0,ph,11,7,0.636363636,400,5880,8.679312041,0,1111000111,0,0.136363636,0.636363636,4,3,3,7,0,-1,1,chose desirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,380
6785,40,X72,1,1,1,1,tv,3,3,1,527,1552,7.347299701,0,111,1,0.5,1,0,3,3,3,1,1,1,chose desirable,desirable fac.,"[1,2.08e+03]",FALSE,452
6787,42,X72,0,0,0,0,tv,9,3,0.333333333,2290,4403,8.390041406,0,101000010,1,-0.166666667,0.666666667,6,-3,3,6,1,-1,-1,chose undesirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,3
6789,44,X72,1,1,1,1,tv,4,3,0.75,125,1912,7.555905094,0,1110,1,0.25,0.75,1,2,2,3,1,1,1,chose desirable,desirable fac.,"[1,2.08e+03]",FALSE,262
6790,45,X72,0,0,1,1,ph,11,4,0.363636364,1135,5824,8.66974259,0,11000110000,0,-0.136363636,0.636363636,7,-3,3,7,0,1,-1,chose undesirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,324
6791,46,X72,0,1,0,1,tv,8,3,0.375,549,4312,8.369157113,0,1101000,0,-0.125,0.625,5,-2,2,5,0,1,-1,chose undesirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,462
6792,47,X72,0,0,1,1,ph,6,3,0.5,326,2953,7.990576882,0,100011,0,0,0.5,3,0,0,3,0,1,-1,chose undesirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,203
6793,48,X72,0,1,1,0,ph,9,2,0.222222222,47,4944,8.505929999,0,101000,1,-0.277777778,0.777777778,7,-5,5,7,1,-1,-1,chose undesirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,544
6794,49,X72,1,0,1,0,tv,7,4,0.571428571,234,3356,8.118505068,0,1001011,0,0.071428571,0.571428571,3,1,1,4,0,-1,1,chose desirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,56
6795,50,X72,0,1,1,0,ph,6,3,0.5,605,3280,8.095598701,0,101001,1,0,0.5,3,0,0,3,1,-1,-1,chose undesirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,530
6796,51,X72,0,1,0,1,tv,10,5,0.5,959,4980,8.51318517,0,1001001011,0,0,0.5,5,0,0,5,0,1,-1,chose undesirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,30
6797,52,X72,0,1,1,0,ph,15,4,0.266666667,392,7831,8.965845495,0,1.01E+12,1,-0.233333333,0.733333333,11,-7,7,11,1,-1,-1,chose undesirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,131
6798,53,X72,1,0,0,1,ph,9,5,0.555555556,96,4872,8.491259809,0,10100111,1,0.055555556,0.555555556,4,1,1,5,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,472
6800,55,X72,1,1,1,1,tv,21,13,0.619047619,230,11513,9.351232111,0,1.00E+20,1,0.119047619,0.619047619,8,5,5,13,1,1,1,chose desirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,513
