,ID,trial,chooseDes,whichWorld,chooseTV,desWorld,whatIsDes,seqLength,desCount,desProp,RT.lev,RT.raw,RT.log,aniFlagCount,outcomeDesSeq,correct,desPropC,evidForChoice,undesCount,desDiff,diffForChoice,itemsForChoiceCount,chooseDes.m,desWorldC,chooseDesC,chooseDesF,desWorldF,RTq5,timingFlag,timingRelative
284,84,X3,1,0,0,1,ph,22,14,0.636363636,1942,11735,9.370331108,0,1.11E+21,1,0.136363636,0.636363636,8,6,6,14,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,185
285,85,X3,1,1,1,1,tv,13,7,0.538461538,1374,7125,8.871365005,3,1.00E+12,1,0.038461538,0.538461538,6,1,1,7,1,1,1,chose desirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,525
286,86,X3,0,1,0,1,tv,15,7,0.466666667,949,7738,8.953898535,5,1.00E+11,0,-0.033333333,0.533333333,8,-1,1,8,0,1,-1,chose undesirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,38
288,88,X3,1,0,0,1,ph,6,4,0.666666667,1707,2946,7.988203597,4,110110,1,0.166666667,0.666666667,2,2,2,4,1,1,1,chose desirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,196
289,89,X3,1,0,0,1,ph,8,6,0.75,668,4395,8.38822281,0,111111,1,0.25,0.75,2,4,4,6,1,1,1,chose desirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,545
290,90,X3,0,1,1,0,ph,5,1,0.2,1989,2675,7.891704659,0,1,1,-0.3,0.8,4,-3,3,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,475
291,91,X3,0,1,1,0,ph,23,7,0.304347826,12431,12376,9.423514392,9,1.01E+18,1,-0.195652174,0.695652174,16,-9,9,16,1,-1,-1,chose undesirable,undesirable fac.,"(9.1e+03,1.77e+05]",FALSE,276
292,92,X3,0,0,0,0,tv,20,4,0.2,1533,10529,9.261888634,2,1.10E+16,1,-0.3,0.8,16,-12,12,16,1,-1,-1,chose undesirable,undesirable fac.,"(9.1e+03,1.77e+05]",FALSE,79
293,93,X3,0,0,1,1,ph,22,12,0.545454545,4596,11965,9.389741,0,1.01E+21,0,0.045454545,0.454545455,10,2,-2,10,0,1,-1,chose undesirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,415
294,94,X3,1,1,1,1,tv,6,6,1,1135,2813,7.942006808,1,111111,1,0.5,1,0,6,6,6,1,1,1,chose desirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,63
295,95,X3,1,0,0,1,ph,12,6,0.5,629,6331,8.753213481,0,1001110011,1,0,0.5,6,0,0,6,1,1,1,chose desirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,281
296,96,X3,0,0,0,0,tv,11,2,0.181818182,1207,5704,8.648922962,1,10100000,1,-0.318181818,0.818181818,9,-7,7,9,1,-1,-1,chose undesirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,204
297,97,X3,0,0,1,1,ph,30,16,0.533333333,1455,16160,9.690294332,0,1.10E+29,0,0.033333333,0.466666667,14,2,-2,14,0,1,-1,chose undesirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,210
298,98,X3,0,0,0,0,tv,19,8,0.421052632,1701,10046,9.214929824,0,1.01E+18,1,-0.078947368,0.578947368,11,-3,3,11,1,-1,-1,chose undesirable,undesirable fac.,"(9.1e+03,1.77e+05]",FALSE,146
299,99,X3,1,0,0,1,ph,18,11,0.611111111,110,9388,9.147187557,8,1.11E+15,1,0.111111111,0.611111111,7,4,4,11,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,38
